warehouse_area_m2,daily_throughput,total_equipment_count,workers,shift_type,conveyor_count,rtv_agv_count,srm_count,robot_arm_count,rack_count,wms_implemented,agv_implemented,automation_level,season,day_of_week,equipment_age_years,condition_factor,conveyor_utilization,rtv_utilization,srm_utilization,robot_utilization,avg_conveyor_time,avg_rtv_time,avg_srm_time,avg_robot_time,equipment_efficiency,maintenance_frequency,processing_time_seconds,picking_accuracy_percent,error_rate_percent,labor_cost_per_order_krw
30000,17931,20,14,2,7,4,7,2,60,0,0,2,1,6,19,0.62,0.474,0.514,0.633,0.296,5.83,9.11,9.86,1.75,62,9.5,23.88,81.7,4.04,80000
15000,30528,17,13,1,7,7,3,0,30,0,1,2,4,3,1,0.98,0.549,0.602,0.585,0.218,6.06,6.67,9.5,1.22,98,0.5,5,94.3,1.16,80000
5000,12449,29,22,2,11,9,8,1,10,0,1,3,4,6,7,0.86,0.775,0.475,0.639,0.419,6.38,11.98,7,2.67,86,3.5,5,92.1,1.82,80000
5000,5261,36,27,1,16,9,9,2,10,0,1,3,2,4,7,0.86,0.687,0.409,0.779,0.483,5.11,7.93,9.68,4.4,86,3.5,8.3,92.1,1.82,80000
30000,26336,85,64,2,36,24,20,5,60,1,1,5,2,1,12,0.76,0.349,0.436,0.707,0.384,5.28,7.93,8.2,2.24,76,6,11.25,92.6,2.02,80000
30000,72461,34,26,1,17,10,6,1,60,1,0,3,4,1,15,0.7,0.677,0.44,0.71,0.269,4.74,7.05,6.87,1.29,70,7.5,5.83,86.5,3.1,80000
15000,39233,46,35,1,27,9,8,2,30,0,0,4,4,3,3,0.94,0.322,0.499,0.776,0.569,7.29,7.7,8.54,1.61,94,1.5,5,96.9,0.88,80000
15000,39020,77,59,3,37,19,18,3,30,1,1,5,4,2,18,0.64,0.371,0.455,0.725,0.348,7.22,11.13,9.47,1.14,64,9,6.85,88.4,2.98,80000
5000,4858,14,9,2,5,4,3,2,10,1,0,2,2,5,13,0.74,0.529,0.55,0.749,0.337,4.58,10.48,8.59,2.71,74,6.5,10.66,85.9,3.08,80000
10000,10516,44,34,2,23,11,9,1,20,1,1,3,2,6,6,0.88,0.307,0.561,0.561,0.279,5.5,8.3,5.98,2.79,88,3,8.92,92.8,1.66,80000
5000,10448,54,42,2,18,18,17,1,10,1,0,4,3,1,11,0.78,0.749,0.699,0.784,0.528,4.92,11.57,7.87,1.86,78,5.5,5.43,91.3,2.16,80000
30000,73814,46,35,2,22,8,14,2,60,0,0,3,4,5,6,0.88,0.472,0.596,0.771,0.527,3.33,8.81,9.21,3.28,88,3,5,92.8,1.66,80000
30000,54134,46,36,1,25,7,13,1,60,0,0,3,4,6,8,0.84,0.677,0.418,0.788,0.288,3.29,11.84,8.94,3.2,84,4,5,91.4,1.98,80000
10000,23345,53,40,1,25,7,19,2,20,1,0,4,4,2,2,0.96,0.762,0.665,0.618,0.514,5.28,6.48,8.74,2.52,96,1,5,97.6,0.72,80000
15000,30623,60,45,2,31,9,17,3,30,1,0,4,3,7,3,0.94,0.324,0.699,0.716,0.579,5,8.24,8.65,2.12,94,1.5,5,96.9,0.88,80000
5000,7888,69,54,2,32,16,20,1,10,0,1,4,3,3,11,0.78,0.697,0.509,0.617,0.503,6.31,6.55,9.64,1.77,78,5.5,5.53,91.3,2.16,80000
10000,10248,37,28,1,18,4,14,1,20,1,0,3,2,3,7,0.86,0.696,0.482,0.73,0.267,6.67,8.02,5.79,4.35,86,3.5,9.82,92.1,1.82,80000
15000,35979,22,17,3,8,2,12,0,30,1,1,2,4,4,8,0.84,0.305,0.418,0.527,0.581,7.79,10,7.08,4.22,84,4,5,89.4,2.28,80000
5000,2481,25,20,1,9,6,10,0,10,0,1,2,1,3,17,0.66,0.665,0.57,0.68,0.571,4.84,7.08,4.48,1.03,66,8.5,24.07,83.1,3.72,80000
15000,38399,67,49,3,26,20,16,5,30,1,1,5,4,5,12,0.76,0.664,0.54,0.691,0.212,5.71,11.48,5.72,2.98,76,6,5.22,92.6,2.02,80000
30000,52016,90,68,2,41,18,27,4,60,1,1,5,3,3,3,0.94,0.478,0.451,0.706,0.548,6.35,9.01,9.99,3.54,94,1.5,5,98,0.58,80000
5000,8138,16,11,2,5,4,5,2,10,1,0,2,3,1,5,0.9,0.414,0.455,0.626,0.445,3.4,6.62,8.39,3.5,90,2.5,5,91.5,1.8,80000
10000,18255,62,44,2,27,17,12,6,20,1,1,5,4,7,4,0.92,0.77,0.661,0.636,0.398,4.07,6.08,9.53,2.32,92,2,5,98,0.74,80000
10000,6164,38,28,2,21,5,10,2,20,1,0,3,1,3,11,0.78,0.468,0.637,0.546,0.45,5.24,6.77,9,3.77,78,5.5,15.48,89.3,2.46,80000
5000,5816,71,52,2,29,21,15,6,10,1,0,5,2,2,4,0.92,0.678,0.473,0.8,0.325,7.66,11.47,7.67,2.48,92,2,6.52,98,0.74,80000
30000,32769,39,30,2,22,9,7,1,60,1,0,3,2,4,5,0.9,0.318,0.557,0.813,0.528,6.09,8.32,6.7,2.19,90,2.5,8.3,93.5,1.5,80000
15000,32095,66,50,2,25,22,16,3,30,1,1,5,4,6,5,0.9,0.37,0.402,0.647,0.295,7.03,10.22,4.58,2.73,90,2.5,5,97.5,0.9,80000
15000,31427,35,27,1,20,6,8,1,30,0,1,3,3,5,15,0.7,0.676,0.411,0.623,0.544,4.94,7.29,6.73,2.91,70,7.5,7.12,86.5,3.1,80000
5000,3219,40,29,1,23,7,7,3,10,1,1,3,1,1,10,0.8,0.791,0.427,0.852,0.434,6.25,10.78,8.36,4.36,80,5,18.62,90,2.3,80000
15000,26128,39,28,1,16,9,11,3,30,1,1,3,3,6,7,0.86,0.572,0.529,0.816,0.51,5.84,10.39,4.69,2.5,86,3.5,5,92.1,1.82,80000
5000,9818,81,63,1,49,10,20,2,10,1,1,5,3,5,15,0.7,0.426,0.53,0.83,0.298,5.36,7.28,6.58,2.68,70,7.5,6.25,90.5,2.5,80000
30000,20726,65,48,2,31,13,17,4,60,1,1,4,1,5,10,0.8,0.345,0.41,0.628,0.574,7.65,11.13,9.68,3.58,80,5,13.45,92,2,80000
10000,5617,46,36,3,17,13,15,1,20,1,1,4,1,1,18,0.64,0.418,0.639,0.515,0.563,6.29,6.43,9.06,1.72,64,9,21.27,86.4,3.28,80000
10000,17686,74,56,2,31,10,29,4,20,1,0,5,3,4,11,0.78,0.696,0.448,0.774,0.29,4.88,7.65,4.48,4.75,78,5.5,5.76,93.3,1.86,80000
30000,19356,21,16,3,8,7,6,0,60,1,0,2,1,3,4,0.92,0.711,0.588,0.834,0.251,3.76,11.02,6.67,1.85,92,2,10.75,92.2,1.64,80000
15000,29053,66,49,1,35,10,17,4,30,1,0,4,4,4,8,0.84,0.578,0.632,0.7,0.413,3.18,8.96,4.1,1.44,84,4,5,93.4,1.68,80000
30000,16745,18,12,2,6,5,5,2,60,0,0,2,1,7,4,0.92,0.31,0.525,0.749,0.327,5.25,11,8.47,2.02,92,2,10.54,92.2,1.64,80000
30000,58412,16,12,3,7,2,7,0,60,1,0,2,3,2,12,0.76,0.763,0.493,0.894,0.248,5.67,10.99,4.3,1.34,76,6,6.07,86.6,2.92,80000
15000,31020,29,21,2,12,8,7,2,30,0,0,2,4,1,10,0.8,0.743,0.432,0.892,0.403,3.3,7.87,6.67,4.98,80,5,5,88,2.6,80000
30000,18332,22,16,3,13,3,4,2,60,1,0,2,1,1,7,0.86,0.51,0.689,0.581,0.291,3.58,8.45,7.8,4.66,86,3.5,13.79,90.1,2.12,80000
15000,8953,41,29,3,19,10,8,4,30,1,1,4,1,4,4,0.92,0.724,0.681,0.822,0.519,5.77,11.2,5.35,1.4,92,2,11.18,96.2,1.04,80000
5000,7670,53,40,2,32,8,11,2,10,0,1,4,3,3,8,0.84,0.747,0.696,0.512,0.484,7.97,9.29,5.32,1.81,84,4,5,93.4,1.68,80000
30000,75097,58,44,1,31,13,11,3,60,1,1,4,4,7,6,0.88,0.339,0.699,0.631,0.223,6.22,9.71,7.12,2.92,88,3,5,94.8,1.36,80000
15000,37898,52,38,3,18,15,15,4,30,1,1,4,4,7,6,0.88,0.438,0.48,0.73,0.412,7.82,6.89,9.63,1.9,88,3,5,94.8,1.36,80000
30000,62647,90,69,1,37,23,27,3,60,0,1,5,3,5,2,0.96,0.46,0.504,0.868,0.407,7.38,10.74,7.1,3.11,96,1,5,98,0.5,80000
5000,10009,41,32,1,19,12,9,1,10,1,0,4,4,5,12,0.76,0.734,0.605,0.81,0.255,4.24,8.28,9.12,4.67,76,6,5,90.6,2.32,80000
10000,22292,50,39,2,24,14,11,1,20,1,1,4,4,4,19,0.62,0.555,0.541,0.693,0.304,4.36,8.86,6.57,1.72,62,9.5,6.04,85.7,3.44,80000
10000,15040,50,38,3,24,10,14,2,20,0,1,3,3,3,2,0.96,0.395,0.665,0.831,0.529,5.25,9.84,9.69,2.71,96,1,5,95.6,1.02,80000
30000,33630,62,44,3,25,17,14,6,60,1,1,5,2,7,5,0.9,0.379,0.669,0.705,0.307,3.78,8.49,4.35,4.63,90,2.5,7.52,97.5,0.9,80000
15000,7720,54,40,1,23,14,13,4,30,1,1,4,1,5,2,0.96,0.46,0.463,0.76,0.454,6.4,7.49,8.43,3.86,96,1,9.47,97.6,0.72,80000
10000,18632,24,19,3,15,3,6,0,20,0,0,2,4,3,19,0.62,0.66,0.571,0.523,0.583,6.01,11.3,9.12,4.82,62,9.5,5.72,81.7,4.04,80000
30000,47075,26,20,3,12,8,6,0,60,1,1,2,3,2,4,0.92,0.757,0.455,0.647,0.359,5.81,6.03,9.94,2.29,92,2,5,92.2,1.64,80000
10000,5713,43,32,1,22,4,15,2,20,0,0,3,1,7,4,0.92,0.545,0.539,0.551,0.423,4.43,9.13,6.8,1.29,92,2,9.87,94.2,1.34,80000
15000,23817,62,48,2,28,12,20,2,30,0,1,4,3,6,13,0.74,0.586,0.516,0.721,0.307,5.96,11,7.99,4.99,74,6.5,5.93,89.9,2.48,80000
15000,10216,22,16,2,8,8,4,2,30,0,0,2,1,1,5,0.9,0.43,0.471,0.598,0.593,7.99,8.22,4.41,3.52,90,2.5,11.82,91.5,1.8,80000
30000,33473,46,35,1,20,12,12,2,60,0,0,3,2,4,12,0.76,0.751,0.609,0.784,0.24,6.79,7.91,6.02,4.85,76,6,10.08,88.6,2.62,80000
30000,26772,63,45,1,29,18,10,6,60,1,1,5,2,1,14,0.72,0.662,0.409,0.81,0.489,3.95,11.37,8.74,2.33,72,7,14.4,91.2,2.34,80000
15000,8096,41,32,3,18,13,9,1,30,1,0,4,1,3,17,0.66,0.784,0.69,0.75,0.201,4.42,7.45,5.51,4.25,66,8.5,23.54,87.1,3.12,80000
15000,36596,101,79,1,49,24,26,2,30,1,0,5,4,2,15,0.7,0.412,0.544,0.769,0.261,4.92,8.91,5.58,3,70,7.5,5.99,90.5,2.5,80000
15000,15963,43,32,1,23,8,10,2,30,1,0,3,2,3,13,0.74,0.494,0.622,0.865,0.453,6.55,9.48,9.87,1.68,74,6.5,9.79,87.9,2.78,80000
30000,77737,44,33,1,22,8,12,2,60,1,1,3,4,1,9,0.82,0.711,0.552,0.562,0.59,7.73,7.36,7.84,2.92,82,4.5,5,90.7,2.14,80000
5000,2756,71,52,1,29,19,17,6,10,0,1,5,1,2,15,0.7,0.531,0.499,0.815,0.325,5.89,11.75,8.61,2.3,70,7.5,18.07,90.5,2.5,80000
5000,5178,29,22,1,16,5,7,1,10,0,0,3,2,6,16,0.68,0.424,0.598,0.579,0.569,4.57,6.62,7.93,3.42,68,8,11.96,85.8,3.26,80000
30000,62615,77,60,3,37,10,28,2,60,0,1,5,3,7,17,0.66,0.77,0.697,0.733,0.512,3.27,8.3,7.55,4.41,66,8.5,7.18,89.1,2.82,80000
30000,33580,86,64,1,35,15,30,6,60,1,1,5,2,3,6,0.88,0.793,0.663,0.827,0.53,7.81,7.15,5.56,1.97,88,3,7.28,96.8,1.06,80000
15000,7591,33,25,1,22,5,5,1,30,0,1,3,1,7,1,0.98,0.483,0.415,0.595,0.446,6.68,11.71,7.8,2.38,98,0.5,8.97,96.3,0.86,80000
15000,15299,17,12,2,5,6,4,2,30,0,0,2,2,6,2,0.96,0.658,0.418,0.652,0.454,4.54,10.19,6.1,2.97,96,1,5.23,93.6,1.32,80000
30000,64432,84,62,2,38,18,22,6,60,0,1,5,4,5,11,0.78,0.418,0.517,0.581,0.577,3.58,11.55,4.64,3.04,78,5.5,5.15,93.3,1.86,80000
10000,20266,76,56,2,29,14,27,6,20,1,1,5,3,6,19,0.62,0.762,0.549,0.606,0.203,4.92,11.35,8.88,2.15,62,9.5,9.38,87.7,3.14,80000
5000,5277,29,22,2,13,5,10,1,10,1,0,2,2,1,7,0.86,0.746,0.674,0.739,0.396,3.55,7.83,4.4,3.94,86,3.5,7.99,90.1,2.12,80000
30000,44756,18,12,3,8,2,6,2,60,1,1,2,3,4,9,0.82,0.335,0.648,0.675,0.344,4.18,9.01,9.74,2.35,82,4.5,5,88.7,2.44,80000
15000,23569,87,66,2,47,14,22,4,30,1,1,5,3,6,12,0.76,0.732,0.564,0.529,0.494,6.83,9.42,6.16,2.4,76,6,6.59,92.6,2.02,80000
10000,17817,35,27,3,20,6,8,1,20,0,0,4,4,7,14,0.72,0.573,0.576,0.832,0.364,4.6,7.15,4.56,2.13,72,7,5.84,89.2,2.64,80000
15000,32001,26,19,1,12,5,7,2,30,1,0,2,4,2,9,0.82,0.46,0.479,0.571,0.559,7.17,9.62,4.98,3.75,82,4.5,5,88.7,2.44,80000
5000,7529,22,17,3,10,7,5,0,10,0,0,2,3,7,4,0.92,0.664,0.526,0.815,0.262,6.17,10.38,8.02,4.85,92,2,5,92.2,1.64,80000
10000,9446,91,71,2,42,21,26,2,20,1,1,5,2,3,9,0.82,0.38,0.559,0.539,0.491,5.5,9.46,4.13,1.42,82,4.5,9.29,94.7,1.54,80000
30000,20696,23,18,3,12,5,6,0,60,0,0,2,1,1,15,0.7,0.737,0.482,0.823,0.449,3.82,8.46,5.66,3.7,70,7.5,21.87,84.5,3.4,80000
15000,27692,27,20,3,10,9,7,1,30,1,0,3,4,3,9,0.82,0.539,0.558,0.696,0.51,5.39,8.6,8.54,1.28,82,4.5,5,90.7,2.14,80000
10000,5151,62,46,3,27,18,13,4,20,1,1,4,1,2,13,0.74,0.661,0.591,0.604,0.314,5.66,7.77,7.8,4.93,74,6.5,18.88,89.9,2.48,80000
15000,33081,19,15,2,5,5,9,0,30,0,1,2,4,3,1,0.98,0.568,0.57,0.74,0.554,7.65,8.17,9.67,4.24,98,0.5,5,94.3,1.16,80000
10000,19556,77,58,1,39,13,21,4,20,1,1,5,4,5,17,0.66,0.472,0.419,0.807,0.25,3.05,8.45,5,4.79,66,8.5,5.9,89.1,2.82,80000
10000,19307,42,32,2,17,12,12,1,20,0,0,3,4,5,6,0.88,0.388,0.544,0.714,0.546,3.04,10.72,7.6,2.37,88,3,5,92.8,1.66,80000
5000,10817,21,15,1,7,8,4,2,10,0,1,2,4,2,16,0.68,0.529,0.583,0.622,0.375,7.59,7.04,7.04,3.58,68,8,5.78,83.8,3.56,80000
10000,10006,77,57,2,27,24,21,5,20,1,1,5,2,6,5,0.9,0.723,0.591,0.871,0.46,4.88,8.32,6.76,1.17,90,2.5,7.35,97.5,0.9,80000
10000,19016,43,32,2,20,12,8,3,20,1,1,3,3,1,18,0.64,0.472,0.6,0.896,0.292,6.85,10.82,8.95,4.17,64,9,7.86,84.4,3.58,80000
10000,23775,55,40,3,21,14,16,4,20,1,1,5,4,6,7,0.86,0.56,0.699,0.809,0.477,4.36,11.69,7.79,4.75,86,3.5,5,96.1,1.22,80000
15000,27347,92,71,2,44,17,28,3,30,1,1,5,3,6,6,0.88,0.394,0.582,0.694,0.252,5.4,7.28,9.24,2.74,88,3,5,96.8,1.06,80000
10000,20643,24,19,1,10,6,8,0,20,0,0,2,4,2,15,0.7,0.422,0.427,0.624,0.28,3.39,10.4,4.16,1,70,7.5,6.32,84.5,3.4,80000
5000,4050,69,52,1,22,20,24,3,10,1,1,5,2,7,3,0.94,0.738,0.411,0.717,0.357,6.19,7.5,4.78,3.92,94,1.5,5.71,98,0.58,80000
5000,10761,98,74,3,44,21,28,5,10,1,1,5,3,3,12,0.76,0.755,0.408,0.609,0.332,6.79,9.19,9.82,3.07,76,6,5.56,92.6,2.02,80000
15000,28416,52,39,2,25,13,11,3,30,1,1,4,4,2,19,0.62,0.369,0.657,0.642,0.532,6.36,10.13,4.95,2.6,62,9.5,7.69,85.7,3.44,80000
15000,7451,20,16,3,6,2,12,0,30,1,0,2,1,4,1,0.98,0.579,0.466,0.651,0.587,6.37,8.43,6.48,2.3,98,0.5,9.74,94.3,1.16,80000
30000,28854,91,68,2,48,23,15,5,60,1,0,5,2,2,6,0.88,0.335,0.47,0.892,0.489,5.51,6.18,4.41,4.65,88,3,7.35,96.8,1.06,80000
10000,5168,51,40,1,23,16,11,1,20,1,1,4,1,3,19,0.62,0.544,0.524,0.575,0.472,4.44,7.02,4.06,3.74,62,9.5,24.61,85.7,3.44,80000
10000,11503,54,40,3,29,11,10,4,20,1,1,4,2,3,17,0.66,0.453,0.574,0.748,0.58,7.42,10.72,4.87,3.49,66,8.5,12.33,87.1,3.12,80000
5000,8551,28,22,2,11,6,11,0,10,0,0,2,3,6,11,0.78,0.68,0.432,0.559,0.214,5.22,6.33,4.43,2.04,78,5.5,5.88,87.3,2.76,80000
30000,19857,40,29,1,20,12,5,3,60,0,0,3,1,7,19,0.62,0.654,0.621,0.582,0.242,5.39,11.45,9.59,3.34,62,9.5,25.47,83.7,3.74,80000
30000,29706,43,32,3,23,6,11,3,60,1,1,3,2,2,13,0.74,0.613,0.4,0.721,0.534,6.95,10.63,9.2,1.8,74,6.5,10.7,87.9,2.78,80000
10000,4983,51,40,2,28,10,12,1,20,1,1,4,1,4,17,0.66,0.751,0.454,0.515,0.248,7.55,9.62,5.75,1.67,66,8.5,20.78,87.1,3.12,80000
15000,17673,94,72,2,42,23,25,4,30,1,1,5,2,4,2,0.96,0.567,0.447,0.87,0.558,3.91,6.18,4.57,1.02,96,1,5.68,98,0.5,80000
30000,19877,64,48,1,26,15,20,3,60,1,1,4,1,5,5,0.9,0.708,0.449,0.789,0.311,6.76,9.37,8.18,4.61,90,2.5,11.24,95.5,1.2,80000
10000,20589,16,12,3,7,3,5,1,20,1,0,2,4,7,7,0.86,0.77,0.579,0.813,0.37,3.98,6.21,9.92,4.09,86,3.5,5,90.1,2.12,80000
15000,27946,91,68,3,39,23,23,6,30,1,1,5,3,4,10,0.8,0.565,0.698,0.508,0.501,5.77,10.89,6.19,4.89,80,5,6.13,94,1.7,80000
15000,23109,45,35,1,19,10,15,1,30,0,0,4,3,7,9,0.82,0.324,0.59,0.727,0.599,4.81,11.95,8.92,3.68,82,4.5,5.03,92.7,1.84,80000
10000,6730,88,68,3,49,22,15,2,20,1,0,5,1,1,5,0.9,0.577,0.494,0.633,0.408,6.2,8.34,7.4,1.41,90,2.5,12.4,97.5,0.9,80000
15000,17681,23,17,2,5,8,9,1,30,0,1,2,2,3,7,0.86,0.67,0.525,0.774,0.349,7.82,11.1,8.86,4.22,86,3.5,8.34,90.1,2.12,80000
5000,10486,96,72,1,50,15,26,5,10,1,1,5,4,2,17,0.66,0.544,0.551,0.598,0.204,5.21,11.96,6.06,3.89,66,8.5,5.93,89.1,2.82,80000
15000,8276,37,27,2,16,7,11,3,30,1,0,3,1,7,12,0.76,0.418,0.422,0.783,0.473,6.27,6.2,4.29,1.36,76,6,16.64,88.6,2.62,80000
5000,3083,71,53,3,42,10,15,4,10,1,0,5,1,3,3,0.94,0.723,0.607,0.878,0.48,6.59,7.52,8.12,3.19,94,1.5,11.42,98,0.58,80000
30000,60048,60,44,3,30,14,12,4,60,1,0,5,4,7,14,0.72,0.432,0.633,0.658,0.533,6.19,9.37,4.63,2.78,72,7,5.32,91.2,2.34,80000
10000,20822,18,12,2,6,3,7,2,20,0,0,2,4,1,16,0.68,0.436,0.583,0.889,0.24,4.64,7.62,8.71,3.86,68,8,5.46,83.8,3.56,80000
5000,3232,82,64,1,32,25,23,2,10,1,1,5,1,4,2,0.96,0.346,0.451,0.505,0.481,4.04,7.4,7.26,3.75,96,1,10.05,98,0.5,80000
10000,8203,73,56,3,31,15,25,2,20,1,1,5,2,4,16,0.68,0.744,0.599,0.673,0.451,6.79,8.89,7.72,3.83,68,8,12.56,89.8,2.66,80000
10000,25413,31,23,2,13,8,8,2,20,1,0,3,4,2,16,0.68,0.609,0.613,0.861,0.424,6.4,7.17,7.21,2.76,68,8,5.48,85.8,3.26,80000
5000,7617,44,34,3,25,10,8,1,10,0,1,4,3,5,19,0.62,0.522,0.624,0.675,0.213,7.75,11.18,6.22,4.31,62,9.5,7.93,85.7,3.44,80000
5000,9218,17,13,3,10,4,3,0,10,0,0,2,3,6,4,0.92,0.77,0.599,0.64,0.428,5.9,6.71,5.42,4.41,92,2,5,92.2,1.64,79160
10000,11075,78,58,3,32,14,27,5,20,1,1,5,2,6,2,0.96,0.635,0.403,0.864,0.571,5.41,6.8,5.98,2.24,96,1,5.61,98,0.5,80000
15000,33298,21,16,2,13,3,5,0,30,0,1,2,4,7,8,0.84,0.324,0.409,0.569,0.361,6.18,11.97,9.55,1.62,84,4,5,89.4,2.28,80000
30000,17113,58,44,3,31,16,9,2,60,1,0,4,1,2,10,0.8,0.714,0.49,0.679,0.296,3.88,7.28,6.18,4.96,80,5,18.07,92,2,80000
30000,44488,22,17,3,12,6,4,0,60,0,0,2,3,7,19,0.62,0.666,0.585,0.767,0.403,5.31,11.73,9.09,4.37,62,9.5,8.06,81.7,4.04,80000
30000,31134,37,27,2,13,11,10,3,60,0,0,3,2,2,5,0.9,0.706,0.608,0.525,0.554,7.32,7.28,8.31,4.26,90,2.5,6.76,93.5,1.5,80000
5000,4232,28,20,3,10,7,9,2,10,0,0,2,2,6,6,0.88,0.569,0.56,0.664,0.425,4.99,9.72,7.63,2.33,88,3,7.58,90.8,1.96,80000
15000,14938,70,55,3,34,16,19,1,30,1,1,4,2,1,18,0.64,0.799,0.594,0.884,0.556,4.64,7.24,9.09,3.77,64,9,12.12,86.4,3.28,80000
5000,10511,85,65,3,50,18,14,3,10,1,0,5,3,3,17,0.66,0.401,0.62,0.67,0.444,3.4,8.94,8.08,4.68,66,8.5,6.89,89.1,2.82,80000
10000,19645,30,22,1,9,8,11,2,20,1,0,2,4,6,16,0.68,0.504,0.494,0.554,0.392,4.19,10.85,9.37,3.25,68,8,5.23,83.8,3.56,80000
30000,55887,69,52,3,35,12,19,3,60,1,1,4,4,4,19,0.62,0.603,0.58,0.533,0.453,5.57,7.37,7.41,2.49,62,9.5,8.71,85.7,3.44,80000
10000,21733,88,66,1,35,21,27,5,20,1,1,5,4,3,8,0.84,0.794,0.479,0.686,0.363,7.42,11.26,6.51,3.54,84,4,5,95.4,1.38,80000
30000,30432,83,64,2,30,24,26,3,60,0,1,5,2,6,2,0.96,0.698,0.413,0.605,0.445,6.78,7.71,7.36,1.56,96,1,5.99,98,0.5,80000
10000,17467,69,52,3,35,18,13,3,20,1,1,5,3,6,8,0.84,0.504,0.428,0.786,0.407,5.37,10.1,8.5,3.58,84,4,5,95.4,1.38,80000
5000,4153,23,16,3,14,2,5,2,10,1,1,2,2,5,9,0.82,0.77,0.537,0.653,0.275,5.54,7.53,7.96,2.95,82,4.5,9.04,88.7,2.44,80000
10000,11381,64,46,2,25,17,16,6,20,0,1,5,2,7,13,0.74,0.784,0.653,0.732,0.484,4.08,9.8,5.14,3.74,74,6.5,10.91,91.9,2.18,80000
15000,17992,23,18,3,13,7,3,0,30,0,1,2,2,7,19,0.62,0.681,0.587,0.62,0.399,4.61,7.77,7.05,1.13,62,9.5,16.29,81.7,4.04,80000
15000,15119,66,48,1,36,11,13,6,30,0,1,5,2,6,17,0.66,0.496,0.412,0.879,0.304,4.82,6.54,7.74,3.3,66,8.5,14.25,89.1,2.82,80000
10000,10202,96,72,3,42,24,25,5,20,1,1,5,2,2,6,0.88,0.573,0.666,0.708,0.558,3.15,9.14,7.72,4.22,88,3,7.11,96.8,1.06,80000
5000,5065,32,23,3,20,4,5,3,10,1,0,3,2,4,13,0.74,0.68,0.535,0.585,0.323,4.19,11.58,9.35,4.55,74,6.5,10.93,87.9,2.78,80000
15000,37831,27,20,1,10,7,8,2,30,0,0,2,4,3,12,0.76,0.579,0.601,0.87,0.501,5.29,9.67,6.53,2.07,76,6,5.06,86.6,2.92,80000
10000,25042,36,28,3,21,5,9,1,20,1,0,3,4,1,2,0.96,0.421,0.616,0.63,0.227,3.62,10.29,9.96,2.53,96,1,5,95.6,1.02,80000
5000,2982,66,50,2,34,9,20,3,10,0,0,4,1,4,14,0.72,0.335,0.664,0.741,0.294,4.98,7.15,7.21,2.39,72,7,19.03,89.2,2.64,80000
30000,35647,41,32,3,19,8,13,1,60,0,0,3,2,6,10,0.8,0.657,0.69,0.559,0.41,3.78,6.33,8.17,2.5,80,5,8.94,90,2.3,80000
5000,5786,26,20,2,15,4,7,0,10,1,0,2,2,3,9,0.82,0.317,0.467,0.819,0.363,3.38,10.56,5.23,2.85,82,4.5,9.89,88.7,2.44,80000
15000,17456,44,32,3,19,10,12,3,30,0,1,4,2,5,12,0.76,0.603,0.403,0.805,0.518,6.49,8.98,6.56,1.58,76,6,11.43,90.6,2.32,80000
30000,63398,88,67,2,36,21,27,4,60,1,1,5,4,5,3,0.94,0.412,0.475,0.513,0.423,6,11.07,4.43,1.42,94,1.5,5,98,0.58,80000
15000,7371,77,59,3,35,19,20,3,30,1,0,5,1,4,1,0.98,0.379,0.451,0.546,0.372,5.01,8.06,5.12,3,98,0.5,9.49,98,0.5,80000
5000,11022,37,28,1,20,8,8,1,10,0,0,3,4,7,14,0.72,0.349,0.608,0.627,0.597,7.72,6.61,9.65,3.8,72,7,5.13,87.2,2.94,80000
15000,38347,23,17,2,7,4,11,1,30,0,0,2,4,2,16,0.68,0.436,0.631,0.89,0.31,4.56,10.96,7.94,4.41,68,8,5.8,83.8,3.56,80000
5000,5899,25,17,1,10,4,8,3,10,0,1,3,2,6,8,0.84,0.49,0.521,0.639,0.277,6.31,10.76,6.09,1.7,84,4,9.07,91.4,1.98,80000
5000,10020,41,32,2,18,7,15,1,10,0,1,3,3,5,11,0.78,0.494,0.548,0.847,0.367,4.5,11.76,6.6,4.39,78,5.5,6.38,89.3,2.46,80000
10000,23034,22,17,2,12,7,3,0,20,1,0,2,4,1,12,0.76,0.498,0.53,0.539,0.512,7.57,9.83,8.52,2.14,76,6,5.22,86.6,2.92,80000
10000,5158,45,34,2,23,10,10,2,20,1,1,3,1,3,19,0.62,0.488,0.698,0.688,0.412,6.6,6.93,4.35,2.98,62,9.5,20.61,83.7,3.74,80000
10000,5536,19,15,2,5,5,9,0,20,0,0,2,1,2,12,0.76,0.726,0.63,0.817,0.597,6.46,9.71,5.31,2.54,76,6,17.37,86.6,2.92,80000
10000,15032,23,17,3,11,4,7,1,20,0,1,3,3,7,4,0.92,0.58,0.406,0.501,0.504,5.19,7.33,4.61,3.49,92,2,5,94.2,1.34,80000
10000,10444,18,14,1,5,7,6,0,20,0,0,2,2,4,18,0.64,0.736,0.471,0.563,0.217,4.11,8.31,9.16,2.86,64,9,11.04,82.4,3.88,80000
5000,12595,32,25,1,12,8,12,0,10,0,0,2,4,7,10,0.8,0.507,0.4,0.517,0.261,6.94,9.47,4.7,4.87,80,5,5,88,2.6,80000
15000,15554,20,15,1,8,7,4,1,30,0,0,2,2,4,3,0.94,0.381,0.428,0.893,0.516,7.54,7.13,8.24,4.14,94,1.5,5.64,92.9,1.48,80000
