warehouse_size,daily_orders,item_types,workers,shift_type,wms_implemented,agv_implemented,season,day_of_week,processing_time,picking_accuracy,error_rate,labor_cost_per_order
40600.13531906478,717,2325,73,2,1,1,4,2,105.3930201907046,99.5,1.8737363365945672,1737.5253421949576
42327.0802852209,83,1759,86,3,1,0,4,5,14.67606406832579,89.44232859572162,3.179202895877948,20421.387666228195
30637.373294006855,151,1484,88,1,0,1,2,4,55.32786205036266,88.44049756282432,4.010007775055462,12309.687351466157
46679.634742935596,447,4415,94,1,1,0,1,1,57.825684652926356,94.35236558758662,3.577550589185874,4113.041313302474
8450.257188573049,456,1317,66,1,1,0,2,6,27.230085697907676,95.1043070437798,3.2955452656626107,2816.532202708862
36180.91182056364,309,3587,18,3,1,1,4,2,76.6693027055678,97.89739165335217,2.2556770803629993,1000.0
23662.9686366563,285,2700,28,3,1,0,4,5,84.5358734169613,95.69985512326362,3.2701920238868323,2933.050837024036
5157.988290979278,605,1205,73,2,0,0,2,5,68.22131286113671,79.44470576118874,5.213327905296238,4010.4322080008774
24986.489099905382,82,4455,96,3,1,1,4,5,30.82580227796251,99.5,1.0622621186011774,21430.23803141813
11314.52487336177,132,4175,69,3,0,0,2,2,40.76575312439799,83.14074502998676,4.9684885113100545,13176.124797199616
32061.92951494222,896,1257,52,3,1,1,1,1,166.59409316876275,98.4957548592745,1.6229803765286175,1000.0
13607.554455360385,395,4543,24,2,0,0,3,2,145.1183170506127,83.78733012887444,4.474948215266666,1290.1278677527428
9783.761959082814,222,1312,65,2,0,0,4,5,10.0,84.4434084929606,4.520551919276052,7001.541214956769
39841.725579460304,593,4000,51,1,1,1,3,5,97.7962388015207,98.19696963810432,2.3471631905746495,2834.436902885306
19890.88623851117,661,3782,64,3,0,1,3,1,104.7153081560543,90.07699936516114,3.8560731777095523,2677.700957317481
46619.709947046154,70,3425,73,2,1,0,1,7,33.38642633447059,98.53686524980228,2.703643998156796,21203.35907298591
25757.17399185222,190,1257,80,2,1,0,2,2,47.44998030527164,97.3292447559153,2.914094768098663,8347.736744557147
46169.527127781665,373,540,65,3,0,0,4,5,72.58286038113992,85.24201958680806,5.063503042639273,4039.1038166921467
30278.995364497554,680,814,22,3,1,1,1,6,137.61524701200108,99.5,2.0091400428794106,1000.0
43211.14862725049,647,1300,12,2,1,0,3,1,202.3620107322147,90.0457931745329,2.880293912157734,1000.0
48484.33213581948,514,2790,76,1,1,0,4,6,53.65091253460274,89.15547866342813,2.254667726851034,3068.5563633909096
34254.52486927493,63,3952,93,2,0,1,4,4,47.19771607184592,87.52191707134443,4.391125019970123,33735.58793009794
15751.796768503638,59,237,19,1,1,0,4,3,10.0,91.7240439353556,2.4708839256527093,6594.773852891532
37691.219457312414,219,2437,49,1,0,0,4,7,39.67519617822651,87.16157128000381,4.168078899080575,5069.264000118275
24632.098750200323,686,211,25,1,0,0,4,7,242.23698248220893,82.03104710150691,4.6566977340759,1000.0
9267.369747984561,791,2069,65,3,0,1,3,3,190.02912080734805,92.84788949512594,3.9113217256800454,1945.6580963664335
19706.913781327945,506,3986,97,3,1,0,2,2,56.87839040786459,99.5,2.331162906956158,4140.077904170952
30088.32191002739,63,4331,57,1,1,0,2,2,23.975262952524552,95.25491888790748,2.5700872646060526,18745.0323340707
9178.028893877923,874,1276,65,2,1,1,3,6,83.06517591673655,99.5,1.8041646952479837,1000.0
13395.106048802705,565,3236,71,2,0,0,3,1,82.95284815439653,87.89841898258315,4.435829214867109,3777.834585778362
30713.512686990543,277,1933,44,2,1,0,2,6,47.66897108810441,93.67428901050377,2.466864814306449,2767.250164070996
22293.5084402234,217,3980,18,2,1,0,2,1,73.21831680824917,86.56811505014575,3.3030759357676804,1461.9239398363115
33990.86303716918,720,882,29,1,1,1,4,2,225.28854362193815,95.76859775076167,1.4538609179844084,1000.0
43069.15816007059,225,3600,67,2,0,1,4,2,69.36636238175812,90.45695937961368,4.644565917718722,7028.203282744986
8771.379506922392,67,163,83,2,1,0,1,4,11.367294005182448,97.10582677640122,2.608777643160784,25458.322489759008
23203.366103778146,210,3664,85,3,1,1,4,7,21.629404731044726,99.5,3.161230716820075,6564.049563009217
36232.973368518054,386,3209,53,3,1,0,2,4,63.396739637374324,97.5060003060945,3.280722230429976,2512.543640478361
36049.60383594378,780,1496,19,1,0,0,2,1,417.05898439106653,85.84864960010253,4.861379184883768,1000.0
23948.21291871352,159,1936,49,2,0,1,1,3,15.306796491191427,92.01110221762056,4.573306365544298,7161.043188906043
25502.485464622096,459,1048,53,3,1,1,4,5,74.66410404774915,99.14337512407833,1.7572793154479502,1523.6936001291479
38879.12500266068,672,4212,27,2,1,0,2,4,206.16924980308414,99.5,2.2362806265444903,1000.0
27661.179983650713,166,3847,91,2,0,1,3,3,27.700716081031487,90.67887680173031,4.007789506904776,12457.053711509483
35725.07750873586,807,2102,82,3,1,1,1,5,93.94763292661663,98.63585792131116,2.0182433831705997,1008.4059130941581
6455.53795635039,209,805,38,2,1,1,2,7,10.0,99.5,2.0328923447373746,2972.312453179315
26014.61542558167,580,1932,35,3,1,1,4,2,180.97020427157415,99.5,1.479862811644988,1000.0
48618.259792208606,934,3978,39,1,1,0,1,6,211.23256101239508,96.73895407024534,2.6602293747958115,1035.3520063677872
47326.169153088405,95,550,11,1,1,1,3,6,10.0,99.5,1.6312830555080122,2096.6954580067722
21038.80348210044,903,216,35,3,1,1,3,4,189.84314705886288,99.5,2.647352454806097,1336.6890145957152
31659.94334340843,857,2982,11,2,1,0,3,6,255.5188343518084,92.87453569541273,2.616130990685309,1000.0
23990.23628805754,847,3138,96,1,1,0,3,3,103.50902285920017,90.76920641547801,3.7541553743737754,1766.6888236175091
15278.830557437113,218,2803,65,1,1,1,4,4,46.1768640901143,99.5,2.13682994257367,5912.231853888628
44316.912892661865,696,1953,99,3,1,0,2,5,105.32068795183639,98.85534882269923,2.5704068510697744,2481.3211519884408
35331.03259707347,542,946,79,3,1,1,4,6,36.75451783184636,99.5,3.0303444668639594,3305.1403968007376
48742.20341490715,78,2079,38,2,0,0,3,7,25.83266808912525,80.7198630827001,4.851044336000965,13151.901500271231
44435.84508622362,531,1530,82,1,1,1,3,7,30.88062558537276,99.5,1.9759934334295743,3288.4832530710364
36386.27743891101,851,1782,48,2,1,0,2,5,232.59697790483605,85.97017675932825,1.9614204401320092,1000.0
49763.61731131085,383,205,68,3,1,0,3,5,40.73773654735122,97.62962153687691,2.504631540629358,3518.8119406437477
30192.849301279628,904,4780,56,2,1,0,4,6,245.9120776388444,94.31638061301331,3.717928232042949,1381.2214483346083
19144.169542611147,401,1923,57,1,0,1,2,7,45.67833886772786,87.264569658579,3.204617501531904,3384.4305963248053
14283.131678256357,219,2448,77,3,1,0,2,3,30.635993320414354,94.37851493271788,2.646211054490743,7166.297432871553
19348.331402146207,741,527,73,1,1,0,2,2,122.8013092525299,92.48647011193233,3.1600290957466224,1312.591258419392
19764.65641288198,434,3571,48,3,0,0,1,2,86.6850837637098,84.9374813416863,5.728611537532978,3025.2793176058476
13582.276385213538,574,103,59,2,0,0,3,2,85.04181570621057,84.07606862472664,4.51045328966179,2899.651596013519
46676.55862717636,283,507,63,2,0,0,1,1,23.735658981289486,85.72780843916482,5.432837325583685,6106.029503619251
16286.185962540338,797,1788,93,1,1,1,4,5,67.56896463102328,99.5,2.7134180708778257,2037.0459707779
10724.185370200139,383,4160,62,3,1,0,4,3,25.674987311711895,91.6024187224229,3.4743249482050516,2956.674854768271
10502.278372460725,740,336,27,3,1,0,4,5,335.69912811011176,92.91189476801033,4.390935902689622,1127.363372979387
35229.55822053631,498,3454,98,3,0,0,4,3,100.09920406196964,85.54638725893668,5.1094148590798865,4795.89450165364
46485.83249218557,214,1454,83,1,0,0,1,4,10.0,86.9795488363137,4.441529557948818,9172.37420917344
18761.116210226544,169,1370,22,1,1,0,4,3,40.183301903261025,89.50899049680048,3.1888426391999984,3663.449569752692
15305.064156636547,101,2148,20,2,0,0,3,4,28.83699339263693,81.57101808767021,5.557914499914441,5272.430204690407
37015.44088389031,161,4468,47,1,0,1,2,5,42.51531488946857,92.44011306788828,4.9153719124156305,6814.920825611399
31853.24882509586,161,3875,27,3,0,0,2,5,81.65582932812696,88.17334770692462,5.617209813465601,2833.5239889107834
28234.79251288886,452,4965,92,1,1,0,3,4,60.391555722476724,92.04993542889589,2.4424516634043014,3308.1431093795404
47036.58867707506,720,4947,31,3,1,1,1,2,201.12948110702337,99.5,2.0125272360198303,1000.0
14471.727633169643,371,905,50,3,1,0,4,1,45.926830037024224,94.30630228642818,3.681263684828429,2054.6290602321765
38428.395400147834,702,682,81,2,1,1,3,7,33.798403824895686,99.5,2.2773193540659036,1264.9641556380934
47007.58445160957,665,259,42,2,1,1,3,5,92.24139665627085,99.5,1.6983515756109226,1423.6215237018707
31985.884140262675,530,3534,87,3,0,0,1,7,60.24445318769532,86.2989187841309,5.0819620317967145,3732.4440020194716
13520.647563343638,149,3672,76,1,1,0,4,4,49.43612551793331,97.66489482157223,2.3526466231929115,10414.997825256138
8347.80585938832,688,857,96,3,1,1,2,5,49.801471927249864,99.5,2.895231757053595,3377.1480977159817
47850.67784370848,587,1921,43,2,1,0,3,3,127.71687169507192,99.5,2.9323811821796393,1000.0
32254.397231971856,795,3046,78,1,0,0,1,1,180.18594681642085,87.9116423534566,5.329275801002005,1203.0889245410692
11069.368088362145,714,3085,38,2,1,0,2,3,263.7529388335737,94.318017238057,2.4114841842734647,1845.603024994738
35269.1932744567,82,2794,31,1,1,0,1,1,32.73994315361634,94.41708331575364,2.937750965946874,8043.56925622769
29741.236671771265,734,1310,97,3,1,1,2,5,43.44071865748115,96.82589422342556,1.5170866145520179,2497.1051545186465
19669.056969596546,645,1153,74,3,1,1,4,4,93.18384316154086,99.5,2.1126611087004536,2738.924821970921
19253.689189259538,985,3663,55,3,1,1,4,1,248.24160782256558,95.85087707316232,2.6373171850224546,1000.0
5706.272090410092,803,3558,19,3,0,0,3,4,380.711241479109,84.45469603975576,4.922898245144293,1000.0
26028.31113612857,343,1957,42,3,0,0,3,7,32.58498610534564,80.01408778685568,4.983884155619331,2308.8320437432094
39020.74621093319,327,2353,87,1,1,1,2,6,19.709623102113905,99.49201342865486,2.167491777748962,5708.946325272515
26116.022564174284,636,4915,92,3,0,0,1,7,82.18320844546474,83.97452239335288,5.451847954451325,3377.65053708373
42457.341457213566,403,3490,28,1,0,0,2,3,181.02615203928505,82.67772555514068,4.029724207648175,1597.0766218651481
44168.23264739449,737,168,65,3,1,1,2,3,105.9759986300679,96.56382483434528,2.1408589425643374,1617.5879486148867
21428.673495519964,187,3649,16,3,0,1,4,1,20.188038277293987,89.04795463366614,4.124125750801299,1573.5595248755549
32736.646901056207,658,849,54,1,0,0,4,6,135.54379407956287,82.6886928878287,4.686219740331099,1286.8044934417144
36583.497979277905,872,3916,53,3,1,0,2,3,282.0715814895958,93.04320049069005,3.4301662797083603,1000.0
28481.7065622465,746,1830,43,2,1,1,4,3,231.53019197187945,99.5,1.443118578116994,1168.8585804611007
42693.66449072925,871,1802,16,3,1,1,1,3,266.00450680819677,97.33498604298863,2.4701870184578936,1000.0
24330.498476320787,526,815,49,2,1,0,1,1,115.18368857617445,94.22682631524111,3.268004612795683,2247.3382363858163
14424.27737625201,56,2326,26,2,1,0,1,4,10.0,93.42692731222769,2.9760071025747092,8602.051055071808
40906.9115380092,346,4135,48,1,0,0,2,3,67.73835232645544,87.35039694497421,5.3541331098287,3856.0457422933937
41613.62107108238,630,2580,59,2,0,0,1,6,92.50377826825815,79.42743389653226,5.491135617685808,2339.034006555138
41229.29761808403,871,3674,40,1,1,1,2,7,180.87123785303712,99.5,2.5886043937084575,1743.703332697843
49410.664989586505,175,4852,57,1,1,0,3,2,42.59409172082613,93.65906734158187,3.0429633046662032,6766.99549382296
49441.80985309764,663,1131,99,3,1,0,4,3,48.41319156920807,94.0600373815171,2.9370903242258333,2449.8796751852087
17226.257727616667,860,2395,74,3,1,0,1,3,173.9652784388418,98.3749613191405,2.9650740659081785,1322.1874838862454
49516.53073767765,272,4831,62,3,1,1,3,5,38.563459735472236,99.5,2.066782707767989,4440.773403099077
18416.433701666312,859,443,57,1,1,1,2,1,180.82365109591598,99.5,1.8018998382611358,1326.1807355650278
10259.212379918083,601,3120,61,3,0,0,1,6,96.73772803529738,85.09042198394553,5.055990966310629,2309.088031646588
41275.03179462822,385,3938,21,1,1,0,4,5,186.5389794572619,97.28404569012031,3.026692136239511,1404.9605758259436
35238.02632227104,223,3384,96,1,0,0,2,4,61.0133976288659,80.93216248636263,4.719953441425912,9755.181021652961
20635.598776036728,255,3276,57,3,1,1,1,4,25.02343061898072,94.61205179624793,2.4410374076447403,3911.7738822568613
27348.07163284271,408,3446,55,3,1,0,2,3,62.841462779828575,95.8922020741733,2.8984157355076605,2615.751788189512
38313.71558401918,942,684,80,2,0,1,1,5,214.54591772088898,89.15915186076846,4.15276198311331,1798.8843977996019
49701.23847746345,283,1577,69,2,1,0,2,7,20.353386393462692,91.7833420544749,1.9769838322413003,5390.611950014655
7169.1008920626555,584,3014,46,3,1,1,1,6,79.68796349918681,98.26297888041424,1.2289114577785862,1914.280554057127
35472.32944126129,452,2631,57,3,1,0,1,3,60.81843105118775,91.64623500926928,2.8270892884644776,2707.610173039618
7830.421592308663,741,2343,84,3,1,1,1,6,46.339887010734,99.5,3.315311640110325,2279.6162743232794
25951.79771770659,828,750,94,1,1,0,3,1,109.29198559998925,99.5,2.319137611712182,2868.90906312066
46380.148826597826,864,2282,23,2,0,0,4,3,597.6541402863681,86.82852968863732,5.958643984302877,1080.0584792684272
18848.728247351908,50,3461,18,3,1,0,4,6,12.6836483137668,95.40255242687032,3.5904015302831156,7129.55891517281
39139.18667341013,410,2467,65,2,1,1,1,1,19.094740735752566,98.95110917131983,1.3606320725903718,2240.712404865393
49349.32163033176,529,2421,86,2,0,0,2,5,71.02588140015831,88.62250958485576,4.593093179035535,4154.50628263583
38023.87927972919,414,4653,20,3,1,0,3,5,141.5121060316056,93.97235291650323,3.3878900147611626,1000.0
5771.666930826255,450,3742,40,3,1,0,4,2,133.72975913541492,97.7283488395698,3.5042079849714955,1824.8126983735397
16340.663015557362,189,4659,71,1,1,0,3,5,42.79487438131841,97.97265536481304,2.3886248606309124,7055.411365048283
34517.69198772764,226,899,47,3,0,1,2,4,18.324129396778446,87.55326943668547,4.485672142270741,5376.754493074158
28950.568145451405,491,2850,43,3,1,1,4,5,97.8193920336949,99.5,0.9151759589077222,1933.3312282469462
36387.456621669255,857,3152,46,2,1,1,4,7,171.58887125260495,99.5,2.0855935718728316,1000.0
34192.48460697076,592,4517,27,2,1,0,1,7,163.51269848578016,92.97183690035358,3.0357690812253018,1451.459720218099
6001.265836684893,818,1198,97,2,1,0,3,6,69.92287823940171,93.71596420383739,3.27769943032587,2913.269029956443
13673.457824556579,633,2503,80,3,0,1,2,4,79.51750951466491,89.13752705962641,4.006287884800157,3277.2991422335854
29466.563884021285,290,2557,53,3,1,1,1,3,51.13125470010241,99.5,2.1162128497986847,3265.157321830948
20549.10876568818,275,1395,34,1,0,1,1,2,36.493051003402655,87.07542859343506,3.4309864661557787,2901.317556059225
19014.913594953454,630,195,27,2,1,1,1,5,120.00043671662426,99.5,1.19404199134565,1607.174930361901
27125.950371519706,793,4638,24,2,0,1,2,1,342.8927673987306,89.94394760737599,4.038459501137681,1000.0
22929.132593275863,644,240,87,3,0,0,3,5,58.62410444850112,88.2900126624884,5.629658289947526,3403.9685478290185
38235.17741521078,589,1140,68,1,1,1,1,1,31.297377491754027,99.5,0.9379864620605745,1733.0921720791257
33330.53278259473,328,1294,77,1,0,0,3,2,10.0,86.45238376011768,5.25432527177371,6354.010310159999
48682.76737936075,677,4313,23,3,1,0,4,5,298.5190989735902,89.03553614323552,3.008350433633775,1000.0
20086.1526065149,701,1651,62,2,1,0,2,2,133.2528586751028,96.90039742715118,3.9793801864801304,1485.0772478294014
17099.740052570047,965,1537,84,3,1,0,4,3,237.10461614962404,91.30223280749325,3.6713547194720473,1919.7205879016974
40397.58775480559,926,1864,76,3,1,0,1,3,168.4482081045619,99.07017460517801,4.110056242534495,1658.0789154170147
14431.031687225202,280,1471,90,3,1,0,1,5,15.429054678547146,92.6961600166849,2.5710640001054075,6990.878484186435
39350.25739592194,776,4916,30,2,1,1,1,3,231.32341981015884,99.5,1.3577518607239387,1000.0
8316.106356669563,192,3675,35,3,0,1,4,3,41.894270010776474,87.33524920266142,3.982916684554874,3702.6976647550055
45308.455030594065,975,2543,83,2,0,0,2,4,303.8834335913565,84.65178756963854,5.43653303316605,2432.697351451346
25364.013981318527,757,1880,93,2,1,1,1,7,29.67991251660047,99.21465783297188,2.857850046440302,2258.0119553656828
45828.030265365735,854,619,96,2,1,0,2,6,68.41762950883636,92.56697054408754,3.4173916468266747,2331.885943322898
22371.397206179863,743,4656,76,2,1,1,1,3,84.94805734904668,97.89077602846965,2.295113590888725,2014.0647634894988
46354.82733855772,246,2529,78,2,1,0,2,1,73.34113819446274,92.8716798795296,2.8154434900386183,6751.94981073528
10970.692095238226,919,1121,85,2,0,0,4,7,189.5339970353837,86.8557302872707,5.003881508393711,1695.123909088661
43815.057463573285,210,4622,30,1,1,1,4,6,32.71321629311698,98.31351297419582,1.562454122312489,3009.3472358114236
20484.489381338142,368,1281,84,1,1,0,3,5,34.730583474625746,97.90491953977991,4.363413397330987,3954.4967481560434
13913.587875204554,50,4873,44,2,0,1,4,7,59.840622931587674,89.99326139472863,3.642662105107964,19385.791534774846
30443.15263777269,746,548,78,1,0,0,3,6,102.73892924677372,84.7174756458121,5.019799409026069,3213.36445657513
36800.946880724456,584,4868,50,2,0,1,1,2,148.3438362876772,90.60208237572877,4.516487117457015,1271.381585826199
26937.602537912593,796,1960,18,1,1,0,4,2,417.3968359427405,96.31211802253901,3.5473254079551366,1000.0
23668.158641442038,819,410,20,3,0,1,2,3,360.8718088888581,90.75564108027856,3.9666994864890133,1000.0
44164.80655493424,804,351,30,3,1,0,2,4,330.31547700242373,92.4161356928423,2.839314449073904,1000.0
11822.478706871421,649,1320,94,2,1,1,1,2,19.610094121855866,99.36513286373733,1.4514419465059278,3280.5572584796287
15114.145007240986,408,3207,43,2,0,0,3,1,52.76363394711066,83.20378056308105,4.835920157510154,2389.808947127987
9506.447948225801,225,1958,27,3,1,0,3,6,10.0,92.0687835615758,2.035095543554467,2357.1235261897664
30157.757949436324,625,298,95,3,1,0,3,2,36.274898536634645,96.93933167418953,2.9631633450266754,2499.552957837297
30116.367203132402,700,985,43,1,1,0,2,5,197.87875761869475,97.93274644032857,3.0669709414760065,1000.0
30607.095870215337,407,3879,67,2,1,0,4,2,89.57697922381267,97.6200851948848,3.6987573659537296,2655.0648494555517
34799.56780550505,160,2371,84,2,1,1,1,4,30.250972010381773,98.40051661280442,1.6603573765177568,9348.304663566634
31848.763997005433,219,2132,99,3,1,1,1,1,10.0,99.5,1.7988449886236386,6640.133000039552
18436.49403297317,990,304,77,3,1,1,1,7,108.36046177677488,98.61827330057723,1.398664246114004,1000.0
28566.427382208905,853,3395,97,1,0,1,4,2,172.3105532579108,81.87730291898367,4.190675790577458,2579.223034641786
8305.011095259266,975,3552,66,1,1,0,1,4,289.0530206796783,95.60751402980688,2.9756378483638746,1226.6017808795452
15263.491734637848,213,1072,82,3,1,0,1,4,22.773375491074432,97.66779027427692,3.0209096739476693,7351.097509205299
29274.193155930636,955,4418,45,2,1,1,2,1,230.33388703420422,97.15905170314795,2.36115274189137,1000.0
25867.928116909436,261,107,51,1,1,0,1,5,20.76109834790411,95.54148816823424,3.257139766334241,3648.6123930349836
16737.398601125395,514,1230,61,3,1,0,1,5,62.03432459719126,95.63817836357535,3.248865054779496,2108.868094196463
33878.16701663105,608,3745,93,1,1,1,4,1,86.89958099059665,96.47757288255666,1.1950483993281564,3385.7965907200596
38853.99368030552,938,763,79,1,1,1,3,1,124.56059920544612,92.96776330795187,2.5087657119653133,1284.5332814721885
36393.56702746989,996,1325,72,3,1,1,2,5,162.7197608895174,99.5,2.771769465690399,1000.0
8424.021710730933,289,147,91,2,1,0,3,7,10.0,95.89643107142766,2.328333448860667,5432.772653383703
26829.956287317775,674,2925,45,3,1,1,4,7,107.1553504850773,99.5,1.0015145572146835,1007.8030087548993
39448.909919641956,961,4668,97,3,1,0,2,6,138.47531787025346,95.77117090893161,3.115901652559611,1730.9669048056153
11201.134445657055,713,4097,79,2,1,1,2,1,127.94003345815226,98.99333232054609,1.9250609832389158,2550.536126769146
5181.137548428684,665,3712,91,2,1,0,1,1,77.60403314478626,97.2901792387459,3.1077057013650617,2653.8957638399665
19498.705279158326,938,3938,89,1,1,1,3,5,111.03337929824453,95.05633931842947,2.449363387006822,1403.984135784745
46412.203892069236,318,3070,71,2,1,0,2,3,31.19551931521324,96.1071561457699,3.4216533372164775,4015.7251651128186
17809.49270721164,689,3849,36,2,1,0,1,7,161.52695430685193,91.68385345590481,2.8443958554131594,1000.0
26726.7872457685,99,2259,27,2,1,0,1,7,17.63104595638039,97.12337484246505,3.4009096451005263,4706.912424544743
49060.0476385161,382,4076,30,1,1,0,3,4,124.1902819574865,94.13504939077954,3.447468300177403,1833.5433847417812
6552.222299086724,915,3545,68,1,1,0,3,2,270.22108584051574,94.18505134277953,2.878336753313137,1664.8642054290538
13534.143350879145,784,653,13,1,1,1,1,7,147.3190135542624,95.25302133023034,2.109506761737582,1000.0
28695.000059053345,930,2455,79,3,1,0,4,1,244.09212420040177,94.33392220718042,3.2260346987512674,1000.0
46367.47450322295,180,3952,18,3,1,0,3,5,51.67192122708144,98.79739725309904,3.02601032521981,2063.5869595971426
21396.57323450361,95,2516,27,1,1,1,2,1,40.63785106746888,95.88575991333721,2.436708241271873,4822.341063299208
18052.282053309882,156,3180,69,3,0,1,1,4,31.41972598546817,85.90605560508934,3.2878846645568474,9846.394559322547
14363.60706093802,853,3434,79,2,0,1,2,6,176.85092000008123,89.58058764721021,4.060624083595735,2214.980874133928
38939.04913966001,281,4381,79,3,1,0,1,2,62.728555975987746,93.34545280969105,3.0299281621729377,6070.988161665451
14873.703735060672,312,1297,66,2,1,0,3,1,23.30854738970803,95.45810509825614,3.9814184775520745,3885.0386994464493
48186.01486013063,381,4972,37,2,1,0,1,6,77.64096662018405,91.21414792331741,3.0014371854229775,2124.2649385797504
25509.096628765514,149,4340,19,3,1,0,2,1,32.867924001595064,94.38472922994724,3.9452460808384893,2970.5071456700034
25805.114584855106,996,1398,89,1,0,0,4,2,333.81989246061994,88.48218185295248,6.033834052811812,3089.815601963775
38106.38773878142,547,2316,79,2,1,0,1,7,48.81824756590468,94.26407754143659,2.86305794341279,3749.0671969207656
19577.26040723221,764,1501,28,2,0,0,1,6,247.8660695657719,84.78524292131836,4.558038525085827,1000.0
42550.24808064934,72,1626,73,1,0,0,1,7,42.4882434399977,89.21226143114592,4.326662138631663,25760.643985968643
23061.53685727216,882,232,74,3,0,1,3,1,186.2171952393845,89.86486656463454,3.2603461269083054,1428.0414216425493
9933.124384850104,617,183,40,2,0,1,3,3,157.82224122860572,91.91237697931493,4.191634627264166,2529.343507592269
21850.244489229568,856,814,17,1,0,1,4,3,388.65378956124204,90.92945731671279,5.177024374759441,1000.0
12216.805929733691,809,3355,44,2,0,1,4,6,242.40574601671017,85.06607469388607,4.066412117170609,1000.0
5537.223497938212,326,3614,43,1,1,0,2,3,48.68223520653768,92.06519651981198,3.216128642300314,3298.7294345186215
28126.45368056483,677,2676,43,2,1,0,2,3,251.70430529537205,94.50372784345431,3.3479166899778248,1000.0
40293.26171549269,313,2029,66,2,1,0,2,7,30.487405695166466,96.31430418588648,3.9172045842507237,4396.302187611758
35550.72025374485,720,4792,18,3,0,0,1,4,438.8245081874275,88.30688368846154,5.492771087038182,1000.0
36251.58838790268,66,4365,33,1,0,0,3,6,48.658981490415314,89.6140488455849,4.194989163545502,12663.79636557148
21700.38610484294,128,4541,39,3,1,1,4,7,32.06071000416559,98.05949108749714,1.2103735112837515,5283.330786626075
20050.078409524613,715,180,96,2,1,0,3,1,45.31014770217484,93.49224045828295,2.9915585100424407,2156.0366641425408
17438.47434921536,967,590,40,2,1,1,4,1,279.2223105184579,94.82825785650988,2.144209537454517,1000.0
36996.022292100984,103,3780,36,2,0,0,2,6,44.59568042384771,86.47707737492797,5.734028566581478,8982.643648263464
13184.63141682143,277,1453,74,1,0,1,3,7,20.086502656760448,92.80846078238463,4.090838936077797,6476.393463753667
47025.20471674385,496,2447,33,1,0,0,2,3,197.16490401071977,86.26875748068176,4.360009363187102,1552.7103443032872
34795.7306984412,152,3788,40,2,0,1,4,5,56.41129057875083,88.67034392271691,4.020781396316777,6035.522739161222
16543.96779249403,389,4169,69,2,1,1,2,3,45.440169842298786,99.5,1.0055154661270789,3208.013896576509
13121.73536306597,718,1393,26,1,1,0,2,1,293.41178619507224,95.00262675872186,2.648421768872093,1000.0
35611.95329278585,975,2335,82,3,1,0,4,2,258.88753211539705,94.90391589948733,2.3234395009979383,2018.406912255604
15964.429982617177,99,4199,93,1,1,0,2,4,17.15285843528003,93.2192289218283,3.2618638827069266,19090.650779171578
45049.88671615094,606,4551,97,2,1,0,1,1,76.1094424929092,97.56720575592857,2.95622322677328,3084.78153598779
44976.36572605689,628,2804,82,1,0,0,4,1,121.80780073474435,83.95008975894613,4.164013764103724,3027.985071329297
31520.22700777465,859,4761,41,2,1,0,2,6,218.7407099954192,94.85367120649815,2.8329898328811978,1000.0
19379.707829528295,170,1845,35,2,0,0,4,4,47.91845897749582,86.29852939311925,4.346928667331981,4991.017897937288
14967.037625906409,541,456,53,3,0,0,4,3,151.92309617188985,80.58913786899356,4.799258802967978,2400.508558177851
23121.557880438373,603,427,15,1,1,0,4,1,260.47047593112296,96.09554312090793,3.1937333963817105,1590.0259021331601
19912.68894634323,752,184,15,1,1,1,3,5,188.75782480326077,99.5,2.4868834679695464,1000.0
45723.95968017566,738,4518,64,3,1,0,3,5,134.04486606519296,98.15827465989088,3.801915710930708,2234.6656624187217
18125.31873245885,295,657,10,1,1,1,1,5,81.53074330138415,99.5,2.0119731912246306,1303.649436662064
36621.456476775435,855,2382,12,1,0,1,4,7,335.8462192386559,89.40207758319895,3.2230452377113172,1000.0
6379.677056758879,868,1996,77,2,1,0,3,3,133.97632958509098,97.56393026702847,3.359310979981316,1632.3278336241403
7303.088105069424,50,3926,94,1,0,1,2,4,30.161518079715776,93.42735161243014,3.9658051192044566,42546.89300034986
30170.71363317257,179,4038,79,3,0,0,4,7,57.18425924142117,85.2273660635616,4.7229320268948385,10651.749259534692
8437.699255788757,924,3704,51,1,0,0,1,1,386.28195497224306,81.51958655569187,5.407560342726406,2139.595397154566
47799.868193717564,96,4891,20,2,1,1,1,3,23.932775691484853,92.9104628168763,1.8234399099987768,3765.42474637847
40034.09169515324,560,2947,19,3,1,1,2,7,129.1751382003548,98.49041404915212,1.9600192924462754,1000.0
19246.750403440084,881,2847,66,1,0,1,4,7,221.60683268285229,90.21622017640937,3.937771685142789,2119.163007546688
38586.770365655924,484,1748,33,1,0,0,3,3,193.17770818907653,82.17539823919677,4.319988211844703,1598.1155131672708
45234.84192790764,619,1074,17,2,1,1,1,3,205.82520640981826,99.5,1.7977424576791523,1000.0
16371.853686910621,617,977,77,3,1,0,2,3,50.36395335769488,98.78627148807753,3.986289952223466,2097.803041646581
7266.334954702811,326,3529,67,1,1,0,3,4,49.12116889772055,91.03869211503319,3.152225674540158,4226.144872678991
35871.78644366127,678,3430,17,2,1,1,3,5,217.4071335259949,99.5,2.3506278197216846,1000.0
15182.718228215044,807,727,56,2,1,0,3,4,198.94439485009588,89.99086990128728,3.2186602544192917,1245.145839605999
