warehouse_size,daily_orders,item_types,workers,shift_type,wms_implemented,agv_implemented,season,day_of_week,temperature_control,ceiling_height,loading_dock_count,warehouse_age,average_item_weight,fragile_items_ratio,inventory_turnover,conveyor_belt_ratio,voice_picking,barcode_scanner_quality,average_employee_experience,employee_turnover_rate,temp_worker_ratio,batch_picking_enabled,quality_check_level,order_complexity_score,processing_time,picking_accuracy,error_rate,labor_cost_per_order
13561.53903,227,409,17,3,1,0,3,2,0,7.019073953,3,14,2.209427806,0.225601272,17.93865023,0.223072224,0,5,17.08189669,52.73181829,0.162008598,1,4,0.555012225,196.1944436,92.43808995,1.199045511,3500
33499.88162,251,1637,10,2,0,0,2,1,1,7.27838676,7,22,1.337395424,0.173121404,6.069395132,0.137812937,0,4,52.330973,43.43854505,0.398578567,1,3,0.153329261,605.1234743,89.39935914,1.261254617,3500
12425.87739,268,643,16,2,0,0,1,3,0,6.938363036,4,16,3.83150686,0.275578539,5.035482339,0.205997216,0,3,20.20683027,71.8945095,0.260001432,1,4,0.416796267,471.2719342,87.95127981,2.445858583,3500
31323.57316,484,603,21,3,0,0,2,4,0,9.00989806,9,7,0.801818382,0.266701454,4.258836526,0.135092296,0,3,15.11667002,26.41153554,0.130645072,0,3,0.8026534,610.7736396,85.87809064,2.455938107,3500
14786.73929,388,2229,23,2,1,0,3,3,0,7.178189309,5,24,1.200209211,0.047348707,13.10692246,0.479026495,0,3,49.44271844,73.94868981,0.092150215,1,1,0.174069089,518.7913032,95.17356956,2.50196709,3500
21165.94111,917,1311,52,3,1,0,1,2,0,11.90992009,6,6,1.742176741,0.005450346,9.872312689,0.604642303,0,4,37.8911331,66.71847763,0.071569321,1,1,0.699466056,813.4926424,98,3.420816004,3500
20590.15666,690,671,75,2,1,0,1,5,1,11.59307841,7,7,6.408325294,0.06361175,10.41287601,0.474695042,1,3,7.244835536,49.25695222,0.367924819,1,4,1.028315946,936.4253345,95.20822767,1.225075433,3500
17805.52977,899,923,41,2,1,1,2,5,0,6.681531788,5,22,0.483951898,0.199614379,3.237930791,0.47073948,0,3,46.41128945,40.73280078,0.380627368,0,2,0.973997833,702.6870506,89.11810096,2.989776185,3500
16675.40878,675,1572,43,1,1,0,4,6,0,13.4846282,5,13,0.649566917,0.141580504,2.323591961,0.063103453,0,5,13.66240407,17.14794647,0.040822356,0,4,0.429389313,738.6029335,88.01507031,2.617307377,3500
12250.81917,194,120,18,3,1,0,3,1,2,10.63346803,4,15,3.060703215,0.298831227,8.910739791,0.683300252,1,3,3.427807103,12.20204263,0.128992162,1,5,1.616666667,261.2188288,89.68384739,0.999107318,3500
17901.69744,481,1216,30,2,0,0,1,2,0,8.394024332,4,12,2.439116905,0.029538074,12.08816054,0.187059496,0,2,53.68506339,63.63895694,0.233434405,1,1,0.395559211,552.542169,86.05660084,3.050938271,3500
25934.44801,344,1654,15,2,1,1,3,7,0,11.16123961,6,19,3.470291805,0.275424519,6.28290074,0.53760616,0,3,11.85020818,53.64149267,0.234493196,0,1,0.207980653,601.2028058,98,4.641060598,3500
17388.79464,863,2976,45,1,0,0,3,7,0,7.361445997,4,24,2.200616394,0.165739198,14.05002395,0.245848856,0,4,53.62234454,59.27545528,0.029234836,1,2,0.289986559,1223.174058,92.36038129,3.810982546,3500
33181.8282,408,1652,38,2,1,0,4,1,0,11.75298125,7,16,0.649306105,0.098461572,9.234315633,0.39884772,0,4,45.77397508,51.4045469,0.179225794,0,5,0.246973366,542.473295,98,3.177599001,3500
28670.57525,1180,1545,51,3,1,0,3,2,0,7.639480988,7,16,5.497367851,0.197396206,3.216237016,0.423800057,1,3,48.48938817,27.53267165,0.015148404,1,1,0.763754045,2130.479201,98,1.763606527,3500
23153.49007,558,1934,30,3,1,0,1,1,0,10.77385205,7,23,1.182999393,0.277634834,2.735585146,0.523942805,0,5,19.95323728,51.94124669,0.144616166,1,5,0.2885212,825.3381273,92.20626953,1.607295876,3500
14608.10025,505,109,28,2,0,0,2,6,0,8.523827831,5,22,1.024848518,0.152567247,2.053405273,0.065661429,0,2,56.85782161,16.89282684,0.104549762,1,2,4.633027523,255.3500939,83.36901198,2.893101485,3500
18865.83843,264,1660,17,2,0,0,2,7,0,9.657770503,6,10,4.087195855,0.048792086,3.623633851,0.224697263,0,2,24.6781455,46.77601943,0.001284156,0,2,0.159036145,362.9298852,88.20950994,2.420645447,3500
4253.498318,262,1269,25,3,1,0,3,7,0,12.5331239,2,16,1.333154919,0.074929828,13.78337447,0.108145682,0,3,23.20238363,42.62523891,0.025685287,1,1,0.206461781,198.3336418,91.41905958,2.219812854,3500
17838.33494,445,1347,22,1,0,0,3,1,0,11.66977916,5,21,5.035696927,0.16217102,5.456143467,0.257642536,0,4,55.54753805,11.85010666,0.162951093,0,2,0.330363771,885.0067538,83.49719489,6.185765711,3500
46522.49066,1200,1075,44,3,1,0,2,2,0,6.050251776,10,1,1.54319852,0.013968092,3.677329493,0.234746243,1,3,27.48568101,53.89914414,0.329430277,0,1,1.11627907,1608.108864,98,1.095154843,3500
16925.57427,126,735,8,2,1,1,3,4,1,10.27701805,5,22,0.187915744,0.078588383,9.190626988,0.00182662,0,5,6.962008288,71.54383447,0.237560461,1,5,0.171428571,122.839585,98,2.089544691,3500
46008.09502,1200,305,52,3,1,0,4,4,0,13.34908226,12,21,0.590815645,0.113111752,17.34405802,0.376940472,0,3,35.35706941,15.53071891,0.372022478,0,1,3.93442623,977.6367785,98,4.160650747,3500
15400.99693,97,236,5,2,0,0,3,4,2,8.340843422,6,1,0.801393147,0.109942491,9.735887086,0.027587438,0,3,56.91124789,71.55681054,0.39639095,0,5,0.411016949,74.26252707,85.91125739,3.159390146,3500
31178.00342,481,2201,49,1,1,0,4,1,2,13.73762747,7,8,1.986784292,0.185494629,9.845230964,0.094251571,1,3,45.82436797,42.72097494,0.006890131,1,5,0.218537029,706.2261951,98,0.716882769,3500
26348.47732,1158,2754,63,2,0,0,1,7,1,7.202874194,6,17,2.031937465,0.030796844,5.636830246,0.070403107,0,3,17.32945865,23.60043827,0.136391419,1,4,0.420479303,1560.275172,84.24034234,1.247196034,3500
27140.15655,909,865,50,1,1,0,2,5,0,12.53370253,7,10,0.661380219,0.154634791,19.46326544,0.128557311,0,3,47.36867394,70.24423735,0.002403064,0,3,1.050867052,627.6735467,93.13149907,3.540281006,3500
28458.40019,717,736,97,1,1,1,2,6,0,13.51881575,8,1,3.091025686,0.064458583,14.98484989,0.47273557,0,3,39.36129197,77.53806151,0.188526223,1,1,0.974184783,334.6402573,98,3.521330996,3500
24251.22395,739,1108,35,3,1,0,3,6,0,13.90351894,5,11,5.19690327,0.230894694,10.74969321,0.094972564,1,5,26.86089205,77.41911487,0.233388947,0,1,0.666967509,985.4010475,98,1.364306187,3500
17010.68043,976,159,41,2,1,1,3,5,0,14.65219003,5,21,1.333690278,0.127357879,11.78601215,0.739084272,0,4,47.72335667,18.06560274,0.209153717,1,3,6.13836478,536.5248877,89.14582065,2.728944088,3500
24423.77934,310,1078,17,1,1,0,1,3,2,11.42100117,6,2,4.499493992,0.090060821,10.27108896,0.315618899,1,3,15.28266726,34.88560952,0.255766751,1,3,0.287569573,382.9413287,96.24100056,2.216662612,3500
12859.76576,549,2251,38,1,1,1,2,3,1,6.385989183,3,14,1.030039162,0.266573321,2.047182787,0.417582298,0,3,32.32694905,51.77410607,0.013125727,1,2,0.243891604,588.7384301,98,3.076466659,3500
14479.40713,242,137,12,2,0,0,1,6,0,11.68689076,4,3,1.23653307,0.1360017,11.43423052,0.208522524,0,3,40.58872903,78.42443957,0.327929035,1,5,1.766423358,133.7692185,83.86135315,2.643968377,3500
12285.44458,377,942,20,3,0,1,1,3,1,14.27001585,3,17,0.578277178,0.103167075,3.000034925,0.12207301,0,4,58.96945023,72.97955643,0.07792428,1,4,0.400212314,345.4513552,94.28251162,1.228756897,3500
21599.8788,398,434,23,2,1,1,3,2,1,12.84757496,6,1,3.532722398,0.045079242,11.97836309,0.763316958,1,3,54.99787785,72.04860852,0.37107776,0,2,0.917050691,261.6150518,98,3.526331603,3500
28426.72485,1200,370,51,2,0,0,3,3,0,6.694520043,6,2,0.663171788,0.105618351,16.6224465,0.052473367,0,4,9.92426312,21.84045311,0.191099984,1,4,3.243243243,1301.673335,88.16794095,2.544559929,3500
16082.21266,423,2279,18,2,0,0,3,7,0,8.87860836,5,18,9.164325836,0.206337483,11.27206886,0.224557748,0,4,57.40876436,19.05384426,0.329262891,1,1,0.185607723,831.659549,85.98472711,1.826382476,3500
23782.72482,630,954,60,3,1,1,2,7,0,11.9511754,5,5,0.651890258,0.118891232,12.63691774,0.016744519,1,3,15.24955621,28.96847498,0.248535724,1,4,0.660377358,220.217694,97.12480582,1.798424199,3500
15924.62915,198,961,9,2,0,0,2,4,0,9.427738005,6,21,1.469306138,0.113524795,2.104997654,0.10089088,0,4,20.21300883,45.43695434,0.11105258,1,3,0.20603538,282.2521109,80.65168716,5.030756742,3500
22302.37897,575,679,37,3,1,0,3,5,0,7.314735601,7,17,1.619772297,0.084842105,14.59895411,0.00439356,0,5,40.60426451,34.87874646,0.058439034,1,5,0.846833579,390.4998824,96.7721242,2.318297674,3500
26067.02425,436,678,35,3,1,0,2,6,0,10.27456319,6,8,1.290528586,0.234668658,3.470277193,0.566771751,1,5,49.92774274,45.98497307,0.122809969,0,2,0.643067847,237.7858426,93.42448198,1.707202476,3500
8316.390193,335,737,21,2,1,1,4,4,0,8.896741186,4,20,1.055327837,0.010560437,6.309302732,0.339761753,1,5,54.03993097,39.51260249,0.224164814,0,1,0.454545455,270.1226643,96.56512413,1.452261661,3500
18199.89804,510,487,24,2,1,1,1,7,0,8.838808195,5,24,24.38457958,0.008500068,16.14683872,0.775466513,1,4,32.54052999,22.36872062,0.024569698,0,1,1.047227926,393.7312747,98,0.956251193,3500
13363.7783,521,977,34,3,0,0,2,7,0,6.876962968,5,2,1.445598229,0.296739482,19.75337194,0.182967431,0,4,29.59331629,27.84273894,0.297644836,1,2,0.533265097,305.0552677,83.59909421,3.739124365,3500
11641.95972,542,1514,37,3,1,1,1,4,2,8.751524857,3,20,1.616640259,0.041234247,16.83897473,0.434006355,1,4,35.69218025,60.5256794,0.379920836,0,1,0.357992074,519.2845746,98,2.57533219,3500
12519.4791,281,404,11,2,1,0,2,4,0,13.98387075,3,15,2.029928415,0.265429318,7.580251878,0.649865508,0,3,4.940333336,24.38037545,0.01407806,0,4,0.695544554,381.2745312,93.463171,3.514869971,3500
19326.21096,247,119,24,2,0,0,2,7,2,13.81809724,6,24,2.984928268,0.0499472,12.45969994,0.069729022,0,2,44.5570137,14.39011283,0.377843279,1,1,2.075630252,172.7176047,79.48247332,5.889525347,3500
22512.24889,597,887,26,3,1,0,3,4,0,13.54123662,7,5,0.717649001,0.034453546,6.278791345,0.356535763,1,3,7.133338861,27.08739412,0.233274676,1,4,0.673055242,680.9363391,84.74317335,2.324587205,3500
11741.96087,566,769,43,2,1,1,4,7,0,10.43823092,4,10,0.904675151,0.241360028,6.794453281,0.055497856,0,5,44.77971588,12.91301644,0.038865727,1,3,0.736020806,265.1416266,94.25071946,1.770516939,3500
24332.41598,402,251,19,1,1,0,3,4,0,14.57555271,6,3,1.201009419,0.244804448,18.05693876,0.302294193,0,4,42.01711065,59.56640783,0.27445769,0,5,1.601593625,284.855665,90.35964997,0.972356405,3500
21571.77201,688,2796,32,2,0,1,3,6,0,9.566354496,7,14,1.214337498,0.011529908,18.01598423,0.197730883,0,2,34.04289265,16.21595113,0.256165109,1,4,0.246065808,689.9184189,87.25266209,2.455795378,3500
24713.81929,311,401,32,1,1,0,2,6,0,10.47078114,7,17,6.219133553,0.011488379,3.151285107,0.159998784,0,4,42.35483459,73.62193251,0.064635587,1,4,0.775561097,266.654338,89.27639223,1.968639648,3500
16020.62013,489,352,23,1,1,0,2,6,0,11.19981315,5,24,0.463160115,0.227960533,8.376931351,0.468291234,0,4,17.23010934,60.37617732,0.012113677,0,5,1.389204545,323.0741781,85.1072616,1.243998211,3500
23061.38687,582,2360,42,2,1,0,3,7,0,8.261874162,5,24,1.847013004,0.243332224,4.880941719,0.661208947,1,5,8.479143762,64.94159387,0.340933208,1,2,0.246610169,848.9448487,91.25134865,1.967716522,3500
30855.89557,750,1301,43,1,0,1,1,4,0,14.10143736,7,2,1.541614942,0.169952119,8.87875125,0.186012011,0,4,43.39712205,26.20554706,0.221763838,0,5,0.576479631,655.5626373,84.81370894,2.483962873,3500
12938.80175,189,1186,8,3,1,0,1,6,0,12.93565736,3,9,0.955729189,0.221015197,12.37476172,0.538607446,0,3,32.13880132,59.3576491,0.172391584,1,1,0.159359191,144.2605789,90.42630588,4.931975754,3500
10289.49629,306,1779,20,1,0,1,1,3,0,11.92993743,4,1,1.157584158,0.28393192,10.0208136,0.262463689,0,2,38.95200212,46.23582773,0.151683425,1,2,0.172006745,283.2667778,83.51208603,5.342629164,3500
13979.50554,669,2203,46,3,0,0,2,6,1,9.202938207,3,9,1.323115552,0.191599223,17.21031052,0.004251087,0,2,48.59271347,74.59988837,0.15493808,1,1,0.303676804,703.9220899,79.07573751,2.385110802,3500
22124.37367,1039,1807,47,1,1,0,3,4,1,13.7659566,6,12,1.645987358,0.059110779,2.290997171,0.105473966,0,5,46.20050153,44.05750935,0.222238981,0,2,0.574986165,1944.250828,91.0404513,3.981771252,3500
19835.48807,637,281,47,2,1,0,4,3,0,13.7417008,6,7,1.52393748,0.131661366,2.965705072,0.507435435,0,5,8.792277904,45.97868297,0.225513396,1,4,2.266903915,705.4892168,87.41277328,3.08637253,3500
40260.38412,1200,1645,97,3,1,1,1,5,0,11.68638727,11,20,1.192229701,0.01600411,17.61975045,0.428418809,0,4,46.03276018,20.18513613,0.245619376,1,4,0.729483283,859.415298,90.97238462,3.04050679,3500
29515.41302,1200,464,102,3,0,0,2,3,0,10.84814122,7,5,6.741767902,0.240488178,2.893044911,0.043849244,0,4,52.22282567,27.57594132,0.273131668,1,1,2.586206897,1253.120397,83.35578019,7.732709074,3500
34426.08648,611,755,20,2,0,0,3,6,0,11.8052641,7,10,0.67716892,0.263986813,7.964706731,0.10510117,0,4,5.864727291,37.58188324,0.335951217,0,1,0.809271523,1354.692062,82.52628438,6.252732834,3500
17915.38212,1041,211,48,3,1,0,3,1,2,8.992297289,5,3,0.305894802,0.169244024,9.313036242,0.472408928,0,4,48.65116649,36.68310296,0.066689437,1,3,4.933649289,885.500659,86.69817613,2.090849105,3500
24832.36082,389,2593,19,2,0,0,2,7,0,8.709109884,7,7,1.46276554,0.00352758,16.50604526,0.287233875,0,4,9.383176786,76.74865002,0.296220408,1,1,0.150019283,507.7109899,82.19823585,5.86861941,3500
17940.84846,763,913,86,3,1,0,2,7,0,6.238941383,6,9,4.037693122,0.265668487,13.39004558,0.531310486,0,5,33.05943439,19.06856727,0.324282474,1,2,0.835706462,443.8154994,94.01542897,4.286060152,3500
19840.81728,511,2254,55,3,1,0,2,2,1,13.50570669,6,5,0.955691007,0.254933871,14.52338969,0.09689366,0,5,38.27707479,47.01651789,0.146529276,1,4,0.226708075,394.3298318,86.86491574,3.166664664,3500
7246.110933,267,1806,12,2,0,0,3,7,1,6.81397519,4,21,3.99715668,0.278286099,2.024514604,0.281750734,0,4,29.32969149,60.7691024,0.006594321,0,1,0.147840532,722.2272151,86.50438222,3.331478145,3500
15516.22206,247,1277,14,2,0,0,3,5,0,8.487096067,5,20,1.521944198,0.060687246,4.795185125,0.221349205,0,2,47.0556845,12.90335108,0.243246231,0,5,0.193422083,321.695137,82.00907418,4.631716643,3500
18943.3882,322,2504,10,3,1,0,3,4,0,14.11693058,5,14,1.317936381,0.00545719,18.57029588,0.400237824,0,5,21.13442659,62.17426253,0.204039829,1,5,0.128594249,937.8401136,87.39128615,2.256609174,3500
24806.83851,587,1318,31,1,1,0,4,4,0,13.16551017,6,12,0.376199289,0.283618152,14.008857,0.476392436,0,5,22.25086081,68.51016047,0.161723286,1,4,0.445371775,719.5798663,82.34139751,1.069524526,3500
12155.7213,576,785,36,2,0,0,1,3,0,11.94606827,4,3,1.170374537,0.106799557,6.716264457,0.14830483,0,2,37.91080604,13.95030165,0.22375287,0,1,0.733757962,458.5214197,75.3097377,3.368143754,3500
30253.19319,330,2448,15,2,1,0,1,7,0,11.98564133,9,17,3.020116083,0.228419735,4.300011465,0.771856944,1,4,21.44771758,30.44667446,0.319060737,0,3,0.134803922,510.43503,92.18825783,3.490605532,3500
17368.47226,580,2386,28,2,0,0,2,6,1,10.98423677,4,17,5.235514227,0.088539095,3.270253493,0.123779699,0,3,18.16164137,14.16063183,0.217546253,1,3,0.243084661,1020.036973,84.46189637,3.704386751,3500
18306.76774,1178,1133,73,3,1,1,4,4,2,6.118558968,6,19,0.447566448,0.101184971,11.49930002,0.517958578,0,5,50.27579587,42.65488223,0.105300041,0,2,1.039717564,1004.224024,94.8119834,2.87552898,3500
30227.88291,390,1445,14,2,1,0,2,2,0,13.49564055,9,23,2.834683775,0.296167153,2.419135772,0.304252297,0,4,16.86269038,61.62345626,0.352746345,0,2,0.269896194,1139.318264,91.7929089,3.087985834,3500
35047.02536,1018,825,47,1,0,0,1,2,0,12.46296092,9,18,5.308449486,0.238173796,7.687485959,0.067061216,0,4,50.395655,54.07370339,0.111650824,1,1,1.233939394,1637.057924,81.7289159,4.747860928,3500
32969.7872,1200,242,45,2,1,0,1,3,1,13.24827147,8,8,0.203567273,0.251010154,17.22287583,0.507999055,1,5,15.63254858,65.90738064,0.381280832,0,2,4.958677686,1424.959162,91.73816449,3.27089533,3500
17626.70576,663,626,19,2,0,1,1,2,1,12.63211731,4,17,1.023508323,0.141657596,19.79930147,0.193109471,0,3,29.08560761,42.77421676,0.320905333,1,2,1.059105431,1276.909338,81.64193481,4.759320992,3500
30206.31847,873,366,111,2,1,0,4,7,0,6.729393694,7,4,0.777167173,0.245701254,11.74611464,0.125675738,0,4,31.01260617,10.37466596,0.105464088,1,1,2.385245902,371.6496388,94.15191178,3.271135213,3500
11315.66544,40,56,5,3,0,0,1,7,0,9.441679726,4,8,2.629967837,0.107621788,4.370041429,0.08632507,0,4,15.34708821,73.36096204,0.189568311,0,2,0.714285714,49.90893237,86.09668384,6.953553159,3500
27754.93977,207,252,13,2,1,0,3,1,0,11.92368941,6,4,1.30520064,0.188530115,12.62698776,0.655329015,0,5,55.07894065,23.00616752,0.127344165,1,3,0.821428571,111.1545153,94.66150683,2.612936602,3500
20993.55643,971,820,42,1,1,0,2,2,0,9.297027982,7,20,0.286706347,0.192447834,11.94411306,0.032276607,1,3,53.41780653,30.4421988,0.055191927,0,5,1.184146341,791.9788879,86.08266699,1.578753132,3500
9084.160206,115,148,7,1,1,0,4,6,0,11.50909913,3,9,2.951126019,0.020512432,6.03767855,0.743234332,0,3,32.64553986,12.43989601,0.19032201,1,2,0.777027027,57.51503092,90.735094,3.27244955,3500
38457.63791,1200,2893,90,2,1,0,4,7,0,9.024029858,8,16,3.893894834,0.274857663,18.45375099,0.377032681,1,4,44.14600022,30.89365104,0.088974461,0,1,0.414794331,1407.252778,94.75376254,2.288033349,3500
19579.98949,534,181,71,2,0,1,1,4,0,11.54416013,5,16,1.559947714,0.282607131,11.15747359,0.287989744,0,2,15.87569975,49.08804822,0.363727229,1,2,2.950276243,425.0979928,89.4503621,3.070418697,3500
8747.312271,203,234,22,1,1,0,2,3,0,11.23319656,3,12,2.951801765,0.019146035,18.43149948,0.653026418,0,3,20.09226302,68.23080304,0.352657502,1,4,0.867521368,152.3616664,87.47258269,0.859207328,3500
11238.72269,299,1126,13,3,1,1,2,4,0,11.17978365,4,22,0.946620508,0.156480836,2.619597798,0.578654682,0,5,6.234698139,39.13966256,0.214644129,0,2,0.265541741,447.3558229,97.75711802,2.367399475,3500
27474.78318,1200,825,41,1,1,0,2,6,0,7.761588975,7,11,3.079909251,0.226836951,10.95497299,0.148719221,0,4,45.47519726,73.15127819,0.220478875,1,5,1.454545455,1485.805761,91.29102379,2.814686687,3500
19730.67212,1200,1004,88,2,1,0,1,4,0,9.149640285,4,1,1.425687489,0.166490911,2.870849968,0.029260242,0,5,28.45208401,38.38554542,0.058330874,0,1,1.195219124,1105.364654,98,4.218643099,3500
16641.52967,814,1990,71,3,1,1,1,6,0,12.07342118,4,19,2.032580263,0.150108612,12.80453277,0.151421464,0,5,25.44780667,69.55434874,0.37087715,0,4,0.409045226,761.9388424,98,0.788888527,3500
30620.97414,1133,2957,113,2,0,0,1,4,2,7.652241993,8,16,5.318926411,0.042054633,15.24191389,0.287833547,0,2,55.59269637,48.56421153,0.231497784,0,2,0.383158607,2863.777189,89.05785663,6.167705435,3500
27800.54232,670,52,42,3,1,0,4,7,1,11.76405635,6,3,2.131702409,0.212005022,16.80208642,0.127803954,1,5,50.79931843,17.34996233,0.14424938,1,1,12.88461538,277.6657581,88.94844852,1.378658866,3500
4457.132765,61,123,5,2,0,0,4,2,2,12.48728696,3,17,2.569171192,0.039888789,7.028381989,0.287667901,0,4,55.07284557,44.91454736,0.165765132,1,4,0.495934959,71.7828872,80.74309324,2.169612175,3500
17284.34104,646,956,29,2,1,0,1,6,1,13.70246567,4,8,1.75972088,0.14529408,13.09079847,0.079959939,0,3,33.86683275,70.05996018,0.18816177,1,2,0.675732218,526.4539512,86.93988742,4.60175409,3500
33877.4674,95,416,7,2,1,0,1,2,0,9.206626985,7,5,2.461412948,0.292679177,18.16635721,0.798587779,1,4,43.73717893,27.69650867,0.393970516,1,5,0.228365385,50.45978825,93.38777323,1.91948922,3500
23618.13742,1018,1720,107,1,0,0,1,2,0,12.64245805,5,21,2.03527918,0.130777987,18.71763118,0.088746522,0,4,41.75486606,14.52542597,0.254256116,0,4,0.591860465,1330.28905,89.50606764,1.35041797,3500
29817.56143,795,1479,63,1,0,0,4,7,0,6.566446513,8,16,2.489934111,0.272052387,9.368958499,0.251031129,0,4,47.32833319,14.39599946,0.335375769,1,5,0.537525355,862.7177044,79.87113343,1.58193063,3500
12722.4927,535,2704,26,2,1,0,1,4,2,7.375609178,5,5,3.489147338,0.140473021,17.26770842,0.317327381,0,4,39.85078541,39.72014985,0.276658718,1,4,0.19785503,750.2737723,87.85461833,2.723446967,3500
21182.08433,429,2991,26,2,0,1,4,2,1,14.74129842,7,10,0.327963613,0.207484902,18.97833706,0.154966334,0,4,48.54964725,48.0094241,0.210223878,1,4,0.143430291,509.894888,94.11945555,1.490536735,3500
14848.35613,477,2204,20,3,1,1,2,5,0,12.33864104,4,15,2.319755281,0.123600404,13.03668129,0.477411739,1,3,45.93728375,57.37675588,0.018852501,1,4,0.216424682,474.3015567,98,2.454235762,3500
19655.60492,217,928,21,3,0,1,1,5,0,6.460554771,5,6,8.31983425,0.101535386,9.762434552,0.277700479,0,4,50.01911801,32.77802679,0.043408961,1,1,0.233836207,219.5856714,82.39084212,5.692299809,3500
17193.8671,576,471,28,2,1,0,3,7,2,13.02795178,6,18,1.440832126,0.033320873,18.82917609,0.54802224,0,5,11.19039825,53.8318172,0.208764772,1,3,1.222929936,633.9093847,96.70691824,1.431898816,3500
16116.14821,302,1069,19,3,1,0,3,5,2,6.69166204,4,8,1.940392779,0.205939288,15.44493888,0.244135337,0,4,33.30029796,32.12353918,0.318278705,1,2,0.282507016,265.0787962,94.82493878,3.414593013,3500
7046.720422,312,1143,41,1,1,0,4,5,1,8.133625231,2,17,2.325810266,0.152137065,11.66575492,0.540663145,1,4,26.20395883,67.45583315,0.076979421,0,1,0.272965879,433.7390528,95.30806945,2.887397225,3500
13794.08283,496,1154,19,2,1,0,2,2,0,8.1231616,3,2,2.258950515,0.005606936,16.02038113,0.421438989,1,4,40.81862021,38.85800361,0.190034363,0,4,0.429809359,600.1214646,95.63868118,2.384592666,3500
26034.09717,138,791,6,2,1,0,1,2,0,7.652791071,6,9,0.916859652,0.182369387,16.69156382,0.796877369,0,4,27.95737644,54.13668303,0.287683635,1,1,0.174462705,156.227533,86.88490357,4.740183073,3500
10708.87017,153,656,7,2,1,0,1,5,0,9.427432172,3,23,1.597827591,0.159267487,19.56584847,0.428214753,0,4,58.33606512,67.25612191,0.067587255,1,2,0.233231707,147.7868095,98,5.220044419,3500
34614.50822,931,144,39,3,1,0,2,5,0,12.98826395,7,6,6.964698865,0.002434696,5.337192819,0.168752467,0,5,35.34554266,20.41458149,0.173697357,1,1,6.465277778,794.0148288,96.55575533,1.17900248,3500
37806.82777,583,567,19,3,0,0,2,1,0,9.61057879,9,12,1.039711633,0.286210347,11.3543991,0.085619873,0,2,40.47894369,70.07314696,0.110417396,1,1,1.028218695,1025.431805,73.42954076,1.886078088,3500
19184.53944,652,2008,19,3,0,1,3,1,1,10.45417107,4,2,0.829125162,0.14005451,9.233471153,0.28911255,0,4,5.755545667,50.84377687,0.070363746,0,5,0.324701195,3051.752433,88.37300648,0.736860148,3500
22394.92106,161,1207,7,3,1,1,1,7,0,7.066790169,7,20,2.290147604,0.280149007,8.273006156,0.270065974,0,4,5.296073346,11.52931778,0.213755353,1,5,0.133388567,146.2236566,90.04244926,0.742861399,3500
60146.73386,1200,1859,70,1,0,0,2,6,0,12.83342356,15,14,10.52838779,0.138921065,14.87608457,0.195090237,0,3,12.85390323,33.39764579,0.156567389,1,4,0.645508338,1754.432835,78.46672691,3.43144896,3500
13135.41825,398,2182,24,2,0,0,1,2,1,13.22894725,4,1,1.260916439,0.279784269,13.1051854,0.116878363,0,2,36.0388818,41.79984701,0.00460062,1,4,0.182401467,498.7632953,87.98036908,4.911447792,3500
13290.20726,236,1790,11,2,1,1,2,4,0,9.522404642,3,16,3.653309981,0.09289003,15.75160576,0.55176503,0,4,19.29201074,36.00593823,0.390209538,0,5,0.131843575,283.8864387,98,1.126152962,3500
19663.26084,661,1640,49,2,1,1,2,1,1,8.771990659,6,5,1.295224107,0.037513934,6.343047192,0.047701368,0,5,26.72426066,42.4084042,0.057888219,1,5,0.40304878,543.5076852,96.26990811,2.779326795,3500
16382.51769,630,2896,41,3,0,1,3,6,1,14.56380024,5,12,0.304440646,0.033602756,8.297156257,0.049148883,0,2,48.59692919,79.89317128,0.10300127,0,2,0.217541436,684.3974431,89.28342363,3.941501976,3500
13404.20073,608,2098,43,3,0,1,3,6,2,12.1015361,5,24,1.468604434,0.207027937,17.39168103,0.183128788,0,3,14.59995775,36.6095286,0.349529207,1,2,0.289799809,877.5785589,85.93339219,2.826425422,3500
26046.92589,666,2871,48,2,0,1,4,6,0,12.28217665,8,9,0.67446678,0.003939281,18.77179497,0.094069166,0,3,29.73227766,19.3855873,0.264771295,0,4,0.231974922,606.4518418,85.76392072,2.268089365,3500
15419.85601,225,918,6,2,1,0,3,6,0,14.14461923,5,20,2.586202889,0.145488236,12.52364706,0.596674033,0,4,42.50976735,15.64118669,0.362929174,0,5,0.245098039,490.2372101,91.85462445,3.554900254,3500
53581.92857,973,1572,69,2,0,0,4,1,0,13.21726813,11,11,0.490130026,0.105821102,13.64845488,0.069911102,0,3,7.00890237,75.12641799,0.053185964,1,5,0.618956743,1838.639212,89.40349947,2.853290634,3500
51770.46792,1200,1114,56,2,1,1,1,6,0,14.44366533,11,15,2.940609436,0.184809569,2.583386999,0.601024259,0,4,33.96882613,43.72134695,0.154546148,1,3,1.077199282,999.1110264,98,1.391492767,3500
15943.01313,1020,2347,77,3,0,0,2,7,1,12.45992715,4,4,0.53458797,0.021546601,14.84344893,0.119558472,0,4,37.44601403,79.01590232,0.026866462,0,3,0.434597358,1050.638697,78.99956532,1.395681118,3500
25998.56987,699,1375,53,2,1,0,3,4,0,9.351459041,8,16,0.844473719,0.158862012,8.07230891,0.199239285,0,3,5.112829143,76.33892202,0.144741214,1,5,0.508363636,978.5744785,98,2.324771457,3500
